pvm lämpötila
27.12.2015 -11 C
27.12.2015 -12 C
27.12.2015 -12 C
27.12.2015 -13 C
27.12.2015 -13 C
27.12.2015 -14 C
27.12.2015 -17 C
27.12.2015 -17 C
27.12.2015 -17 C
27.12.2015 -17 C
27.12.2015 -17 C
27.12.2015 -16 C
27.12.2015 -15 C
27.12.2015 -12 C
27.12.2015 -13 C
27.12.2015 -14 C
27.12.2015 -13 C
27.12.2015 -12 C
27.12.2015 -12 C
27.12.2015 -12 C
27.12.2015 -12 C
28.12.2015 -14 C
28.12.2015 -15 C
28.12.2015 -15 C
28.12.2015 -16 C
28.12.2015 -18 C
28.12.2015 -18 C
28.12.2015 -18 C
28.12.2015 -19 C
28.12.2015 -19 C
28.12.2015 -18 C
28.12.2015 -17 C
28.12.2015 -17 C
28.12.2015 -17 C
28.12.2015 -17 C
28.12.2015 -18 C
28.12.2015 -18 C
28.12.2015 -20 C
28.12.2015 -21 C
28.12.2015 -22 C
28.12.2015 -22 C
28.12.2015 -22 C
28.12.2015 -22 C
28.12.2015 -22 C
28.12.2015 -23 C
29.12.2015 -20 C
29.12.2015 -17 C
29.12.2015 -15 C
29.12.2015 -16 C
29.12.2015 -16 C
29.12.2015 -17 C
29.12.2015 -17 C
29.12.2015 -19 C
29.12.2015 -20 C
29.12.2015 -20 C
29.12.2015 -20 C
29.12.2015 -18 C
29.12.2015 -18 C
29.12.2015 -17 C
29.12.2015 -17 C
29.12.2015 -16 C
29.12.2015 -14 C
29.12.2015 -14 C
29.12.2015 -12 C
29.12.2015 -11 C
29.12.2015 -9 C
29.12.2015 -8 C
29.12.2015 -8 C
29.12.2015 -7 C
30.12.2015 -7 C
30.12.2015 -6 C
30.12.2015 -4 C
30.12.2015 -4 C
30.12.2015 -4 C
30.12.2015 -4 C
30.12.2015 -4 C
30.12.2015 -4 C
30.12.2015 -4 C
30.12.2015 -3 C
30.12.2015 -3 C
30.12.2015 -3 C
30.12.2015 -2 C
30.12.2015 -2 C
30.12.2015 -3 C
30.12.2015 -2 C
30.12.2015 -2 C
30.12.2015 -2 C
30.12.2015 -2 C
30.12.2015 -2 C
30.12.2015 -2 C
30.12.2015 -2 C
30.12.2015 -2 C
30.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -3 C
31.12.2015 -3 C
31.12.2015 -3 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -2 C
31.12.2015 -3 C
31.12.2015 -3 C
31.12.2015 -4 C
